Province/State,Country/Region,Lat,Long,Date,Confirmed,Last Update
Massachusetts,US,42.2302,-71.5301,03-16-2020 ,197,
Massachusetts,US,42.2302,-71.5301,03-16-2020 ,197,
Massachusetts,US,42.2302,-71.5301,03-16-2020 ,197,
Massachusetts,US,42.2302,-71.5301,03-16-2020 ,197,
,Iceland,64.9631,-19.0208,03-16-2020 ,180,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
New Jersey,US,40.298904,-74.521011,03-16-2020 ,178,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
New Jersey,US,40.2989,-74.521,03-16-2020 ,178,
Ontario,Canada,51.2538,-85.3232,03-16-2020 ,177,
,Poland,51.9194,19.1451,03-16-2020 ,177,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
Yunnan,China,24.974,101.487,03-16-2020 ,176,
New South Wales,Australia,-33.8688,151.2093,03-16-2020 ,171,
,Ireland,53.1424,-7.6921,03-16-2020 ,169,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Hainan,China,19.1959,109.7453,03-16-2020 ,168,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
Colorado,US,39.059811,-105.311104,03-16-2020 ,160,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
Colorado,US,39.0598,-105.3111,03-16-2020 ,160,
,Romania,45.9432,24.9668,03-16-2020 ,158,
,Chile,-35.6751,-71.543,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Hong Kong,China,22.3,114.2,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
Florida,US,27.766279,-81.686783,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
Florida,US,27.7663,-81.6868,03-16-2020 ,155,
,Egypt,26,30,03-16-2020 ,150,
,Thailand,15,101,03-16-2020 ,147,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
Guizhou,China,26.8154,106.8748,03-16-2020 ,146,
,Philippines,13,122,03-16-2020 ,142,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
Tianjin,China,39.3054,117.323,03-16-2020 ,136,
,Pakistan,30.3753,69.3451,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
Louisiana,US,31.169546,-91.867805,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
Louisiana,US,31.1695,-91.8678,03-16-2020 ,136,
,Indonesia,-0.7893,113.9213,03-16-2020 ,134,
Gansu,China,37.8099,101.0583,03-16-2020 ,133,
Gansu,China,37.8099,101.0583,03-16-2020 ,133,
Gansu,China,36.0611,103.8343,03-16-2020 ,133,
Gansu,China,36.0611,103.8343,03-16-2020 ,133,
Gansu,China,36.0611,103.8343,03-16-2020 ,133,
Gansu,China,36.0611,103.8343,03-16-2020 ,133,
Gansu,China,36.0611,103.8343,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Shanxi,China,37.5777,112.2922,03-16-2020 ,133,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
Liaoning,China,41.2956,122.6085,03-16-2020 ,125,
,Iraq,33,44,03-16-2020 ,124,
,Kuwait,29.5,47.75,03-16-2020 ,123,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
Georgia,US,33.040619,-83.643074,03-16-2020 ,121,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
Georgia,US,33.0406,-83.6431,03-16-2020 ,121,
,India,21,78,03-16-2020 ,119,
,Saudi Arabia,24,45,03-16-2020 ,118,
,San Marino,43.9424,12.4578,03-16-2020 ,109,
Illinois,US,40.6331,-89.3985,03-16-2020 ,105,
British Columbia,Canada,49.2827,-123.1207,03-16-2020 ,103,
,Lebanon,33.8547,35.8623,03-16-2020 ,99,
,United Arab Emirates,24,54,03-16-2020 ,98,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
Jilin,China,43.6661,126.1923,03-16-2020 ,93,
,Russia,60,90,03-16-2020 ,90,
,Peru,-9.19,-75.0152,03-16-2020 ,86,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
Texas,US,31.054487,-97.563461,03-16-2020 ,85,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
Texas,US,31.0545,-97.5635,03-16-2020 ,85,
,Luxembourg,49.8153,6.1296,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Pennsylvania,US,40.590752,-77.209755,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Pennsylvania,US,40.5908,-77.2098,03-16-2020 ,77,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Xinjiang,China,41.1129,85.2401,03-16-2020 ,76,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Inner Mongolia,China,44.0935,113.9448,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Ningxia,China,37.2692,106.1655,03-16-2020 ,75,
Victoria,Australia,-37.8136,144.9631,03-16-2020 ,71,
Queensland,Australia,-28.0167,153.4,03-16-2020 ,68,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Taiwan*,23.7,121,03-16-2020 ,67,
,Slovakia,48.669,19.699,03-16-2020 ,63,
,South Africa,-30.5595,22.9375,03-16-2020 ,62,
,Vietnam,16,108,03-16-2020 ,61,
,Croatia,45.1,15.2,03-16-2020 ,57,
,Argentina,-38.4161,-63.6167,03-16-2020 ,56,
Alberta,Canada,53.9333,-116.5765,03-16-2020 ,56,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Panama,8.538,-80.7821,03-16-2020 ,55,
,Serbia,44.0165,21.0059,03-16-2020 ,55,
,Algeria,28.0339,1.6596,03-16-2020 ,54,
,Brunei,4.5353,114.7277,03-16-2020 ,54,
,Colombia,4.5709,-74.2973,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
Minnesota,US,45.694454,-93.900192,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
Minnesota,US,45.6945,-93.9002,03-16-2020 ,54,
,Mexico,23.6345,-102.5528,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
Michigan,US,43.326618,-84.536095,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
Michigan,US,43.3266,-84.5361,03-16-2020 ,53,
,Armenia,40.0691,45.0382,03-16-2020 ,52,
,Bulgaria,42.7339,25.4858,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
Tennessee,US,35.747845,-86.692345,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
Tennessee,US,35.7478,-86.6923,03-16-2020 ,52,
,Albania,41.1533,20.1683,03-16-2020 ,51,
Quebec,Canada,52.9399,-73.5491,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Ohio,US,40.388783,-82.764915,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Ohio,US,40.3888,-82.7649,03-16-2020 ,50,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Virginia,US,37.769337,-78.169968,03-16-2020 ,49,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Virginia,US,37.7693,-78.17,03-16-2020 ,49,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Diamond Princess,US,35.4437,139.638,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Wisconsin,US,44.268543,-89.616508,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Wisconsin,US,44.2685,-89.6165,03-16-2020 ,47,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Nevada,US,38.313515,-117.055374,03-16-2020 ,45,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Nevada,US,38.3135,-117.0554,03-16-2020 ,45,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
Maryland,US,39.063946,-76.802101,03-16-2020 ,41,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
Maryland,US,39.0639,-76.8021,03-16-2020 ,41,
,Hungary,47.1625,19.5033,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Oregon,US,44.572021,-122.070938,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Oregon,US,44.572,-122.0709,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
Utah,US,40.150032,-111.862434,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
Utah,US,40.15,-111.8624,03-16-2020 ,39,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
North Carolina,US,35.630066,-79.806419,03-16-2020 ,38,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
North Carolina,US,35.6301,-79.8064,03-16-2020 ,38,
,Ecuador,-1.8312,-78.1834,03-16-2020 ,37,
,Belarus,53.7098,27.9534,03-16-2020 ,36,
,Costa Rica,9.7489,-83.7534,03-16-2020 ,35,
,Latvia,56.8796,24.6032,03-16-2020 ,34,
,Cyprus,35.1264,33.4299,03-16-2020 ,33,
,Georgia,42.3154,43.3569,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
South Carolina,US,33.856892,-80.945007,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
South Carolina,US,33.8569,-80.945,03-16-2020 ,33,
,Malta,35.9375,14.3754,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
Connecticut,US,41.597782,-72.755371,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
Connecticut,US,41.5978,-72.7554,03-16-2020 ,30,
South Australia,Australia,-34.9285,138.6007,03-16-2020 ,29,
,Morocco,31.7917,-7.0926,03-16-2020 ,29,
Alabama,US,32.3182,-86.9023,03-16-2020 ,29,
Alabama,US,32.3182,-86.9023,03-16-2020 ,29,
Alabama,US,32.3182,-86.9023,03-16-2020 ,29,
Alabama,US,32.3182,-86.9023,03-16-2020 ,29,
Alabama,US,32.3182,-86.9023,03-16-2020 ,29,
Western Australia,Australia,-31.9505,115.8605,03-16-2020 ,28,
,Sri Lanka,7,81,03-16-2020 ,28,
,Bosnia and Herzegovina,43.9159,17.6791,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
Indiana,US,39.849426,-86.258278,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
Indiana,US,39.8494,-86.2583,03-16-2020 ,25,
,Senegal,14.4974,-14.4524,03-16-2020 ,24,
,Moldova,47.4116,28.3699,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
Iowa,US,42.011539,-93.210526,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
Iowa,US,42.0115,-93.2105,03-16-2020 ,23,
,Oman,21,57,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
Arkansas,US,34.969704,-92.373123,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
Arkansas,US,34.9697,-92.3731,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
District of Columbia,US,38.897438,-77.026817,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
District of Columbia,US,38.8974,-77.0268,03-16-2020 ,22,
,Afghanistan,33,65,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Kentucky,US,37.66814,-84.670067,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Kentucky,US,37.6681,-84.6701,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
Rhode Island,US,41.680893,-71.51178,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
Rhode Island,US,41.6809,-71.5118,03-16-2020 ,21,
,Tunisia,34,9,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Grand Princess,US,37.64894,-122.665479,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Grand Princess,US,37.6489,-122.6655,03-16-2020 ,20,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Qinghai,China,35.7452,95.9956,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
Faroe Islands,Denmark,61.8926,-6.9118,03-16-2020 ,18,
,North Macedonia,41.6086,21.7453,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
,Turkey,38.9637,35.2433,03-16-2020 ,18,
Arizona,US,34.0489,-111.094,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
Nebraska,US,41.12537,-98.268082,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
Nebraska,US,41.1254,-98.2681,03-16-2020 ,18,
,Jordan,31.24,36.51,03-16-2020 ,17,
,Lithuania,55.1694,23.8813,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
Maine,US,44.693947,-69.381927,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
Maine,US,44.6939,-69.3819,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Hampshire,US,43.452492,-71.563896,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Hampshire,US,43.4525,-71.5639,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
New Mexico,US,34.840515,-106.248482,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
New Mexico,US,34.8405,-106.2485,03-16-2020 ,17,
,Venezuela,6.4238,-66.5897,03-16-2020 ,17,
,Venezuela,6.4238,-66.5897,03-16-2020 ,17,
,Venezuela,6.4238,-66.5897,03-16-2020 ,17,
,Venezuela,6.4238,-66.5897,03-16-2020 ,17,
,Azerbaijan,40.1431,47.5769,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Burkina Faso,12.2383,-1.5616,03-16-2020 ,15,
,Martinique,14.6415,-61.0242,03-16-2020 ,15,
,Maldives,3.2028,73.2207,03-16-2020 ,13,
Mississippi,US,32.7416,-89.6787,03-16-2020 ,13,
Mississippi,US,32.7416,-89.6787,03-16-2020 ,13,
Mississippi,US,32.7416,-89.6787,03-16-2020 ,13,
